"covariateId","covariateName","analysisId","conceptId","CovariateCount","covariateValue","WithOutcome_CovariateCount","WithNoOutcome_CovariateCount","WithOutcome_CovariateMean","WithNoOutcome_CovariateMean","StandardizedMeanDiff"
318736102,"Condition occurrence record observed during 30d on or prior to cohort index:  318736-Migraine",102,318736,NA,0,NA,NA,NA,NA,-0.0758098043578903
318736151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  318736-Migraine",101,318736,NA,0,NA,NA,NA,NA,0.033658931340577
318736201,"Condition era record observed during anytime on or prior to cohort index:    318736-Migraine",201,318736,129,0,11,118,0.0390070921985816,0.0422636103151862,-0.0164939396836015
318736202,"Condition era record observed concurrent (overlapping) with cohort index:    318736-Migraine",202,318736,NA,0,NA,NA,NA,NA,-0.0318395742606255
318736251,"Condition era record observed during anytime on or prior to cohort index within condition group:  318736-Migraine",201,318736,NA,0,NA,NA,NA,NA,-0.0375807916402475
318772101,"Condition occurrence record observed during 365d on or prior to cohort index:  318772-Disorder of pericardium",101,318772,NA,0,NA,NA,NA,NA,-0.0349609499998094
318772102,"Condition occurrence record observed during 30d on or prior to cohort index:  318772-Disorder of pericardium",102,318772,NA,0,NA,NA,NA,NA,-0.0520780738139216
318772103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  318772-Disorder of pericardium",103,318772,NA,0,NA,NA,NA,NA,0.024828389867087
318772201,"Condition era record observed during anytime on or prior to cohort index:    318772-Disorder of pericardium",201,318772,NA,0,NA,NA,NA,NA,-0.0252255392127168
318772202,"Condition era record observed concurrent (overlapping) with cohort index:    318772-Disorder of pericardium",202,318772,NA,0,NA,NA,NA,NA,-0.126033632552172
318773101,"Condition occurrence record observed during 365d on or prior to cohort index:  318773-Dilated cardiomyopathy secondary to alcohol",101,318773,NA,0,NA,NA,NA,NA,0.102444413459115
318773201,"Condition era record observed during anytime on or prior to cohort index:    318773-Dilated cardiomyopathy secondary to alcohol",201,318773,NA,0,NA,NA,NA,NA,0.0554854062604425
318776101,"Condition occurrence record observed during 365d on or prior to cohort index:  318776-Rheumatic mitral regurgitation",101,318776,NA,0,NA,NA,NA,NA,-0.0804228851753984
318776201,"Condition era record observed during anytime on or prior to cohort index:    318776-Rheumatic mitral regurgitation",201,318776,NA,0,NA,NA,NA,NA,0.0412332849246993
318784101,"Condition occurrence record observed during 365d on or prior to cohort index:  318784-Varicose veins of lower extremity with ulcer",101,318784,NA,0,NA,NA,NA,NA,0.0573374617943156
318784102,"Condition occurrence record observed during 30d on or prior to cohort index:  318784-Varicose veins of lower extremity with ulcer",102,318784,NA,0,NA,NA,NA,NA,-0.0691880005202384
318784151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  318784-Varicose veins of lower extremity with ulcer",101,318784,NA,0,NA,NA,NA,NA,-0.0875795761968877
318784201,"Condition era record observed during anytime on or prior to cohort index:    318784-Varicose veins of lower extremity with ulcer",201,318784,NA,0,NA,NA,NA,NA,0.0477994469712314
318784251,"Condition era record observed during anytime on or prior to cohort index within condition group:  318784-Varicose veins of lower extremity with ulcer",201,318784,NA,0,NA,NA,NA,NA,0.0949456563687899
318800101,"Condition occurrence record observed during 365d on or prior to cohort index:  318800-Gastroesophageal reflux disease",101,318800,767,0.102750884777364,92,675,0.326241134751773,0.24176217765043,0.188168007038129
318800102,"Condition occurrence record observed during 30d on or prior to cohort index:  318800-Gastroesophageal reflux disease",102,318800,273,0,30,243,0.106382978723404,0.0870343839541547,0.0654991332569841
318800103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  318800-Gastroesophageal reflux disease",103,318800,NA,0,NA,NA,NA,NA,0.0622267720229875
318800201,"Condition era record observed during anytime on or prior to cohort index:    318800-Gastroesophageal reflux disease",201,318800,1067,0,107,960,0.379432624113475,0.343839541547278,0.0741299441839404
318800202,"Condition era record observed concurrent (overlapping) with cohort index:    318800-Gastroesophageal reflux disease",202,318800,192,0,17,175,0.0602836879432624,0.0626790830945559,-0.00997216133537911
319034101,"Condition occurrence record observed during 365d on or prior to cohort index:  319034-Hypertensive heart disease without congestive heart failure",101,319034,94,0,16,78,0.0567375886524823,0.0279369627507163,0.143399501838057
319034102,"Condition occurrence record observed during 30d on or prior to cohort index:  319034-Hypertensive heart disease without congestive heart failure",102,319034,NA,0,NA,NA,NA,NA,0.024204833879339
319034103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  319034-Hypertensive heart disease without congestive heart failure",103,319034,NA,0,NA,NA,NA,NA,0.0008905201404035
319034151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  319034-Hypertensive heart disease without congestive heart failure",101,319034,NA,0,NA,NA,NA,NA,0.010197306655855
319034152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  319034-Hypertensive heart disease without congestive heart failure",102,319034,NA,0,NA,NA,NA,NA,0.0425601917938021
319034153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  319034-Hypertensive heart disease without congestive heart failure",103,319034,NA,0,NA,NA,NA,NA,-0.0929144419623766
319034201,"Condition era record observed during anytime on or prior to cohort index:    319034-Hypertensive heart disease without congestive heart failure",201,319034,176,0,17,159,0.0602836879432624,0.0569484240687679,0.0141987284526491
319034202,"Condition era record observed concurrent (overlapping) with cohort index:    319034-Hypertensive heart disease without congestive heart failure",202,319034,NA,0,NA,NA,NA,NA,0.00965350009040906
319034251,"Condition era record observed during anytime on or prior to cohort index within condition group:  319034-Hypertensive heart disease without congestive heart failure",201,319034,178,0,18,160,0.0638297872340425,0.0573065902578797,0.0273492971737658
319034252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  319034-Hypertensive heart disease without congestive heart failure",202,319034,NA,0,NA,NA,NA,NA,0.048924400623482
319041101,"Condition occurrence record observed during 365d on or prior to cohort index:  319041-Orthostatic hypotension",101,319041,NA,0,NA,NA,NA,NA,-0.0319989171423241
319041102,"Condition occurrence record observed during 30d on or prior to cohort index:  319041-Orthostatic hypotension",102,319041,NA,0,NA,NA,NA,NA,-0.103937600736967
319041103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  319041-Orthostatic hypotension",103,319041,NA,0,NA,NA,NA,NA,0.0840955488334275
319041201,"Condition era record observed during anytime on or prior to cohort index:    319041-Orthostatic hypotension",201,319041,127,0,18,109,0.0638297872340425,0.0390401146131805,0.11240688598685
319041202,"Condition era record observed concurrent (overlapping) with cohort index:    319041-Orthostatic hypotension",202,319041,NA,0,NA,NA,NA,NA,0.0571476255468795
319049101,"Condition occurrence record observed during 365d on or prior to cohort index:  319049-Acute respiratory failure",101,319049,357,0,29,328,0.102836879432624,0.117478510028653,-0.0467782811489103
319049102,"Condition occurrence record observed during 30d on or prior to cohort index:  319049-Acute respiratory failure",102,319049,203,0,19,184,0.0673758865248227,0.0659025787965616,0.00590752538833018
319049103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  319049-Acute respiratory failure",103,319049,175,0,19,156,0.0673758865248227,0.0558739255014327,0.0478442500312332
319049151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  319049-Acute respiratory failure",101,319049,95,0,15,80,0.0531914893617021,0.0286532951289398,0.124099395090875
319049152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  319049-Acute respiratory failure",102,319049,NA,0,NA,NA,NA,NA,-0.0559698671979131
319049153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  319049-Acute respiratory failure",103,319049,NA,0,NA,NA,NA,NA,0.0393956278923159
319049201,"Condition era record observed during anytime on or prior to cohort index:    319049-Acute respiratory failure",201,319049,378,0,29,349,0.102836879432624,0.125,-0.0698009573864459
319049202,"Condition era record observed concurrent (overlapping) with cohort index:    319049-Acute respiratory failure",202,319049,180,0,14,166,0.049645390070922,0.0594555873925501,-0.0432076427522935
319049251,"Condition era record observed during anytime on or prior to cohort index within condition group:  319049-Acute respiratory failure",201,319049,NA,0,NA,NA,NA,NA,-0.0701914684989687
319049252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  319049-Acute respiratory failure",202,319049,NA,0,NA,NA,NA,NA,-0.0451688923231477
319054151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  319054-Thrombophlebitis of upper extremities",101,319054,NA,0,NA,NA,NA,NA,-0.0758098043578903
319054201,"Condition era record observed during anytime on or prior to cohort index:    319054-Thrombophlebitis of upper extremities",201,319054,NA,0,NA,NA,NA,NA,-0.0599006473198429
319054251,"Condition era record observed during anytime on or prior to cohort index within condition group:  319054-Thrombophlebitis of upper extremities",201,319054,NA,0,NA,NA,NA,NA,-0.0140622209143753
319825151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  319825-Rheumatic heart disease",101,319825,NA,0,NA,NA,NA,NA,0.0728307264763362
319825201,"Condition era record observed during anytime on or prior to cohort index:    319825-Rheumatic heart disease",201,319825,NA,0,NA,NA,NA,NA,0.0368415334543046
319825251,"Condition era record observed during anytime on or prior to cohort index within condition group:  319825-Rheumatic heart disease",201,319825,NA,0,NA,NA,NA,NA,0.0816969167244402
319826201,"Condition era record observed during anytime on or prior to cohort index:    319826-Secondary hypertension",201,319826,NA,0,NA,NA,NA,NA,0.0439144563950282
319835101,"Condition occurrence record observed during 365d on or prior to cohort index:  319835-Congestive heart failure",101,319835,1144,0,92,1052,0.326241134751773,0.376790830945559,-0.106024385640143
319835102,"Condition occurrence record observed during 30d on or prior to cohort index:  319835-Congestive heart failure",102,319835,769,0,67,702,0.23758865248227,0.251432664756447,-0.0322147850768131
319835103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  319835-Congestive heart failure",103,319835,352,0,27,325,0.0957446808510638,0.116404011461318,-0.0671281769161069
319835151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  319835-Congestive heart failure",101,319835,76,0,10,66,0.0354609929078014,0.0236389684813754,0.0698540194378619
